user_id,name,email,join_date,transaction_id,amount,timestamp,transaction_type,package_id,courier,delivery_date,delivery_status
18b5def3-4970-406a-8ed1-d1d3d106af08,Renee Howard,cassandrasellers@long-moore.com,nan,3dbddacb-ae15-427a-b503-b838f1d3d3c3,217.8,nan,Subscription,a01e6cc4-1612-41ff-851d-009273d4f5b0,DHL,nan,Lost
18c0d700-2cb8-43dd-86db-26a33b36cb69,Justin Fox,rachelsmith@gmail.com,nan,3770959c-8044-4cac-91e6-3ed63e03a43a,895.6,nan,Subscription,e584553d-7ba6-4adc-9875-dea24a1ccd1f,UPS,nan,In Transit
18d1d969-41c5-42df-b12e-a3be9dd5eb5f,Andrea Swanson,vclark@gmail.com,nan,29078d3d-e875-44de-b238-33e412af4f73,66.6,nan,In-Store,b8d4c8ed-8cba-4eef-9a00-69cde090f0f1,UPS,nan,Lost
18df86a6-63cf-4af1-aacb-74430fea2a72,Wesley Villa,danielandre@yahoo.com,nan,aa0b4c6a-e385-4272-b010-24cbe53bcdd2,279.4,nan,In-Store,b573fa60-0ac8-4238-8194-83f6fbd7c03a,FEDEX,nan,In Transit
18e113d2-77f2-4c1a-bf47-92874c06a9f2,Joshua King,chelseapeters@munoz-lowe.net,nan,512bdba5-19ca-43e6-a44e-703a61d14478,20.5,nan,Subscription,44a5af2c-ce5e-44b3-9dd1-188d5af1712e,DHL,nan,Lost
18e53fb8-2fda-4c0f-ab46-3c05d4b9a2c2,Shawn Ortega,lsanchez@moss-stone.com,nan,608b82bf-dd78-46a3-b07e-9914bba62821,697.0,nan,Subscription,64be6bf1-8df8-4b70-84c2-879426149b7d,UPS,nan,Delivered
18eb3e4f-7849-4a5b-be9a-440ac6cf62dd,Christopher Calderon,glen77@patton-perez.com,nan,5c375319-8782-4e5b-9d2d-6e7eaa3ec64f,201.5,nan,Subscription,83f42c25-1b70-4d69-a0c3-20291445d701,DHL,2023-01-10,Lost
18f2c8e8-129b-448d-b4d8-4b9d5f732876,Jason Marquez,michael98@strong-jones.biz,nan,ea37fac3-3b3a-43d4-b77e-8195e48fcc2e,537.31,nan,Online,6f6c320b-af3c-4434-9376-f981c0071cdc,UPS,nan,Pending
18f9b1a1-0f2e-4595-97bb-19129a885d66,Matthew Avila,qvasquez@gmail.com,nan,9d838fcd-5695-438d-b37e-66065f501a1c,180.78,nan,Subscription,25f98478-fd55-43d5-97e0-371f5d21a96c,DHL,nan,Lost
18f9e3c6-9c05-43fc-af74-a988270f561b,Ryan Baldwin,jacksonjohn@hotmail.com,nan,4f01f343-6bf6-4573-8369-a27df118f43b,807.37,nan,Subscription,49f60f3e-8b82-4c03-934f-037e70cae8c2,UPS,nan,Pending
1901560c-1497-495f-8c99-77a3312ca4c4,Matthew Cooper,grace70@ashley.com,nan,314c4b42-ed03-47fc-925d-f17803d38cfe,460.9,nan,Subscription,a68b63fc-b7b6-4735-8698-806a0cb3fb53,UPS,nan,Delivered
1906a2aa-8742-41b6-8931-e1f571a4b9e6,Miguel Johnston,xmoran@garcia.com,nan,2c02a7cf-079d-464e-a476-b63de52fb381,223.08,nan,Online,be86a762-c88f-464f-b7e9-62224ad9f683,DHL,nan,In Transit
19119e61-02b0-4ea0-baf3-7d7ea1b2d28e,Richard Saunders,preese@yahoo.com,nan,76109b92-c968-4538-b9e0-43e394a245cd,926.7,nan,Online,88e5f24c-5867-4052-81d1-bc05bae4c793,FEDEX,nan,Delivered
191b746d-7c57-4731-b186-fa803cc575b0,Joseph Calhoun,zanderson@gmail.com,nan,5f395c17-4446-4e5e-85dc-00ed15e5eeee,7.1,nan,Online,5e2349bd-1f7c-4487-83aa-d62de3ca407c,UPS,nan,In Transit
19259f3c-a4de-4ea4-b116-db8e29957de6,Aaron Sanchez,mikeedwards@hotmail.com,nan,2144a219-4707-4981-8e87-adebf87c5151,306.3,nan,Subscription,d79732bd-33bc-42c3-91b2-1c29c9f158d8,FEDEX,nan,Lost
1928b0df-84ef-4962-9ef6-288bb7322262,Alyssa Poole,zgoodman@yahoo.com,nan,958a9f36-d5ae-4b5e-8f67-6b851f04b554,661.42,nan,Subscription,4ef54ccb-0010-4b79-9c10-bb55ec011047,UPS,nan,In Transit
192a98c0-7a57-4060-9682-ac306107473f,Tabitha Mercado,victor02@hotmail.com,nan,d145e9fe-1b2c-4e8b-a52d-9dd6151e7b28,890.15,nan,Subscription,b74579b5-199c-47b5-9fb9-2c7aaef9447d,DHL,nan,In Transit
19309f58-bc67-4033-8152-f806ac2a9bfb,Gloria Clark,martinjason@yahoo.com,nan,50af19ef-4cb0-4096-a69c-63ec9f35cdae,871.2,nan,In-Store,78a11989-18be-4736-9906-dd4a61a80cff,FEDEX,nan,In Transit
193f7bc5-dc5d-4a11-a7dc-f5028d4702ef,Robert Barnes,robertsalinas@larsen.com,nan,5759637a-df1d-496c-868d-6232a6d649fc,268.6,nan,Online,f3fa7b19-5294-4e5e-a539-322e45e36aac,FEDEX,nan,Lost
1940d0db-ebef-4471-ba0e-d2fd85e84fdc,Jordan Jordan,smurray@hotmail.com,nan,a957be56-0e78-43b5-a635-5ddfc040dce3,945.8,nan,Subscription,43269948-5617-4bdb-adbd-8b8d69f76c03,DHL,nan,Pending
19419263-30c3-4933-8955-373948834fa7,Mr. Keith Johnson,gabriellajohnson@taylor.org,nan,83462d30-32e5-46f0-ab15-769c07cf9195,372.6,nan,Subscription,782fcd3e-54b3-492a-b1dd-0640d778bbe5,UPS,nan,Pending
1949dc79-09cd-4220-86a4-f92c1e8e90c5,Jacob Dunn,shannon46@clark.info,nan,2ca19681-6f0e-491e-a981-9a296b05a568,832.75,nan,Online,3c2b054a-7082-47b2-96b0-3efe5f9d5de3,DHL,nan,In Transit
1962773b-79e5-4e21-850e-87a8146f89b4,Jill Green,natasha69@noble.com,nan,e00e1ce2-270f-4270-8e76-7a1e37a51156,908.38,nan,Subscription,2a3012b2-b140-4664-86f7-1cf94abc927d,DHL,nan,Lost
196a7163-bbbf-4bb8-b717-24d7b0c3c15f,Ernest Hughes,alisha98@gmail.com,nan,b54eab3a-9b76-418f-8deb-86c037044f8e,190.68,nan,Subscription,3fa25302-ce7a-4654-82ae-e79358211c0c,UPS,nan,Lost
196d9e19-2ed5-4690-a9a0-e85a9bc38843,Raymond Johnson,coledanielle@gmail.com,nan,122880ca-61d6-4906-b361-cee7b15d6f2d,169.24,nan,Online,e37cfb36-de05-4d2a-bf5b-11c32b39284b,UPS,nan,Lost
1970fa00-c6ed-4b28-a908-e178f32ed112,Kimberly Jensen,evanschristine@yahoo.com,nan,8bd98fcf-c780-4674-9ce7-05c80ac07f25,445.72,nan,Online,e6dac00b-d5b7-4ed8-92e4-57a5852638ea,FEDEX,nan,Delivered
197abf46-1806-4696-b2f6-c27698f7af17,Mindy Mendez,upowers@gmail.com,nan,e283f664-60ed-4fb2-9fd8-113ceb353d8b,357.9,nan,Subscription,61ea0580-f2c0-49b0-8885-bad8155b95ca,FEDEX,nan,In Transit
19846f1e-fcb9-45b1-91b2-494bc605fa1b,Eric Decker,nicolemiller@gmail.com,nan,851adc3b-b554-44ce-a5c5-7a398ee2f495,10.53,nan,Online,3587d95f-ec3e-4202-9f71-19bc30863883,FEDEX,nan,Pending
19859a07-4200-456c-b7b8-a3f0a9a4b665,Jane Stewart,fwagner@hotmail.com,nan,a99125c2-0c04-41f3-ab4c-cdde3babadc7,606.34,nan,In-Store,5497d932-f470-4637-986a-ba57916850de,UPS,nan,Delivered
19862abb-a34b-4847-98ed-e0ee53b01a26,Jessica Collins,harrisjustin@rogers.com,nan,b41188e7-bf95-494b-a6d7-8d319d187626,57.72,nan,In-Store,edccbe47-0f09-45e7-91d6-b68575669dfe,DHL,nan,Lost
1992e71e-2196-4ef9-96a1-02e257d45c74,Mathew Lamb,matthewmccall@rodriguez.com,nan,27fc017b-f4e5-41df-a1e1-e6ae2ac466bf,421.6,nan,Subscription,f98afd60-099d-46c3-b174-57383fdea47a,DHL,nan,Lost
1996c484-f444-4b20-bead-84a6e6b26e79,John Barber,nlam@martin.com,nan,4a58969f-a2ec-4a02-a548-9cb4d71470f5,405.81,nan,Online,6bda2de2-8b9e-4356-b68e-3c4db8455e72,UPS,nan,Delivered
19a5870d-e88b-4825-a322-7c991ee1ffe5,Jason Peters,braundaniel@webb.net,nan,ad2a3f5e-975a-4787-a121-3708d3a618c6,118.0,nan,Subscription,2e636598-a94b-47cd-a1d2-1a7f1de8d3d1,DHL,nan,Pending
19a6130f-b204-471d-9dfe-8b5dd0c0487a,Patricia Farley,karenmoss@mcdowell.com,nan,3062825d-fb1e-48d2-9412-e57a29a6b200,141.09,nan,Online,8f44e7ee-e511-4cf5-84af-9dedc6b15177,DHL,nan,Pending
19a81569-c23b-4116-b9b1-8800d80b2acb,Alan Kelly,wongcolleen@zamora.org,nan,2e24bf72-ec83-426e-b8d6-f6e0398e8d0c,289.07,nan,Subscription,03d38aad-d09d-41cf-8cb0-9874bbab3d7d,UPS,nan,In Transit
19a968a9-88a4-499c-96a3-0d40d3a47534,Donald Knight,kristinsantiago@carter-mejia.info,nan,8ae06d89-6a24-4519-ac98-223f11a965af,100.71,nan,Online,0aa782e1-2157-4591-9d7e-ad24ddb21a8d,DHL,nan,Lost
19b2d2e7-8372-4e65-a5b7-b79bbbbe6af4,Shelly Miller,yangsamuel@lucero.org,nan,e19b658c-639b-4dd7-be99-edf782b1ce98,881.72,nan,Online,4fe8b6aa-3703-4686-873e-b8ca61b470bf,FEDEX,nan,Lost
19b6cbf4-166f-4f43-8197-4fd2b1dd82ea,Vernon Boyd,jennifer75@lopez.org,nan,9e7d7862-32de-4626-8da1-55dc47ec5b02,548.4,nan,Subscription,ca610224-4b2a-47eb-a660-99c32bd4247b,DHL,nan,Lost
19c9cbd8-b7af-4770-92af-bfb634a71363,Gabriel Smith,benjaminbeck@yahoo.com,nan,e3c550ad-c105-408e-929a-f0ab68c6b14f,338.4,nan,In-Store,6446d72e-3af1-4ee0-a1bb-e3923adbe658,UPS,nan,Pending
19d0d505-3f62-4125-831b-123c252890db,Alejandro Roy,calvin66@gmail.com,nan,7070e207-af44-454d-bb07-135b51dd91ac,48.6,nan,In-Store,a244331c-ec27-4f69-9747-df6e1ef84203,UPS,nan,Pending
19d1cd7f-6c82-4d82-9a94-b0118f42d312,Elizabeth Salinas,lmiller@cantrell-black.com,nan,4e46effc-e69b-43f0-8861-be9441aa38c7,973.62,nan,Online,0caaf129-1f53-4528-9c85-f50bd99311b6,DHL,nan,Pending
19d2c74f-bbd1-4484-b6f1-11693e440c3b,Mario Sanders,ibernard@yahoo.com,nan,3b5a22d3-031e-4104-99f9-41aa231774ab,231.6,nan,Subscription,833f8d23-8d5a-4b8f-bb0b-408b7f2dfa8e,UPS,nan,Lost
19d8c6f9-2fd0-4767-a710-f6ec42239250,Zachary Woods,hardingmatthew@butler.com,nan,bdeded78-5b21-4ff0-b408-09735c7f59a9,161.34,nan,Online,fc106ed1-c975-4e99-9da2-6e10994b9cbb,FEDEX,nan,In Transit
19e2bcc0-78b9-4fcb-97ed-5c99dfa03a92,Kevin George,wcabrera@stone-peters.com,nan,f597b4c1-5750-461f-b586-6e50a7ebed82,554.58,nan,Online,0f8884a3-5cea-4502-bf20-f3f9e81d4748,UPS,nan,Lost
19ede31b-9973-4045-ad18-34fe7753f8ec,Debbie Hamilton,john32@smith.org,nan,3b7226ab-3e15-41d4-b1a8-8bb40cd58198,70.7,nan,Subscription,71aa3136-17fe-4628-98cd-f46b0c893c28,DHL,nan,In Transit
1a0d0209-dcc8-4de0-96df-ffeb573816c7,Monica Jones,richardsonconnor@gmail.com,nan,89a11fa0-e849-4039-83eb-06d112918d2d,880.1,nan,Subscription,c7670feb-2786-455c-b294-a9cd9874547c,FEDEX,nan,In Transit
1a1a4e28-9183-460e-bd7a-03c706f7fc50,Jose Powell,seanandrews@lee.com,nan,252a5cb5-22f0-4aa2-85b1-3e189da9388d,659.2,nan,In-Store,19a6d059-e3fa-43b5-a5ab-3a58fba15ca8,UPS,nan,In Transit
1a226bcd-3534-49a9-9703-548c48ef9afd,Cathy Holmes,moralesandrew@edwards.com,2023-11-04,ade91250-879b-4d5e-aebf-59b13c2b934e,263.97,nan,Subscription,306b68c4-3f10-439b-927e-d05e67fae93c,UPS,nan,Lost
1a23da57-f165-4e3b-8d1c-d16c2e0fd8be,Keith Haynes,christophervega@anderson.com,nan,2cdaa7a3-8895-49aa-9ec3-9078278bf446,232.9,nan,In-Store,28c463c9-db1f-4e5e-869c-41a2dca9cf3b,DHL,nan,Pending
1a2582cf-86a0-44bf-b3e3-9b331ffcca29,Joy Bryan,colinjenkins@vega.com,nan,06dc4f12-9278-4ad2-8125-eadc74eb17e8,612.97,nan,Subscription,50058cee-3a99-46ea-a3be-73f17ce5bfdd,DHL,nan,Delivered
1a2836b8-f85d-421f-bb91-cde4a2fbec1e,Cathy Gilbert,wolfchase@munoz-hill.com,nan,ef8baa29-21dc-4f19-a18b-d4579e6d8428,412.77,nan,Online,5e18afd6-926a-4b22-8771-6f6eac1cce0a,DHL,nan,Delivered
1a2a5280-eb54-4d90-a831-6196de246093,Kathleen Yoder,jamesvasquez@hotmail.com,nan,c54adf77-7806-4a6f-940c-9d1b9e69f7c4,493.1,nan,Online,ea8adb72-2560-4735-a4c3-c6f457762ae6,UPS,nan,In Transit
1a2d5b46-afd2-489b-9281-284fa5b8fbdf,Sean Carr,debrabass@hotmail.com,nan,e4df5864-badf-4857-b36e-880d984a8ac6,73.9,nan,Subscription,a9399c37-a25c-4407-acb7-ec1687dd4f01,DHL,nan,Pending
1a2ef266-abac-456d-ad8f-d9fe676563c6,Warren Nichols,eanderson@yahoo.com,nan,fc94372a-ea77-40a0-be6e-2045b542d18f,318.69,nan,Online,7b1b6f16-ebcb-4ab4-8bd2-da55795c46e4,UPS,nan,In Transit
1a345c35-845f-475b-8c45-e8240f4c074f,Cindy Barton,catherine64@yahoo.com,nan,242c3864-ea0e-4e3c-91a0-d4adb8c3767e,412.4,nan,In-Store,83041f1e-fc4b-4249-a59f-ee60e412c6c6,UPS,nan,Lost
1a349a98-198d-423f-8e63-29d507bf3699,William Larson,fryekristie@gillespie.com,nan,c7656d17-f5cd-4e85-9537-298db949156d,648.1,nan,In-Store,eda5531c-1172-4caa-bd92-b077eeb4f733,DHL,nan,Lost
1a349bad-b245-43b7-aa6a-87166eaf67f8,Heather Johnson,chavezyvonne@gmail.com,nan,9f5dd421-f289-44c8-bc43-40c45b53624d,731.93,nan,Online,f32b1fbb-fb19-40af-882a-4a1e09d17730,UPS,nan,In Transit
1a37b22d-6dfe-4f90-890b-54f820229c6d,Sheila Berger,wanda45@ryan.com,nan,c7fcbb84-3e4d-4ce0-b4cd-a9a598116df1,487.38,nan,Online,fcf85811-26cd-42eb-aed6-469d72cb2aab,UPS,nan,Delivered
1a3915c9-58c6-4766-9143-2f7474dc8a7c,Dustin Castaneda,sydneygarrett@yahoo.com,nan,36885abe-b1ef-4216-aa27-d534a24e3b42,128.13,nan,In-Store,a5cecf21-c8ca-4594-9b0a-df5bf9eb2866,DHL,nan,Pending
1a3c1a67-19e1-4389-89dc-620ad601a303,Eduardo Sharp,thomasbaker@hotmail.com,nan,fa2391f4-4728-4c92-84a2-e9c44d9b027b,454.4,nan,Subscription,bb5e155b-0dbe-4c3f-95aa-a2bf0cd36222,UPS,nan,Delivered
1a4667e9-07cd-4303-96d2-e0f812d509cf,Robert Casey,urich@jones.info,nan,ec4e8525-c0f1-4380-977d-b86977de8c0b,627.01,nan,Subscription,649c5c1b-98b2-46b2-a100-ee53fbb347f4,UPS,nan,Delivered
1a48406e-acc4-49f4-9723-f0b6e1c71c1f,Kyle Williams,aaronknight@hotmail.com,nan,96c2f05b-fe45-452f-aeba-1c48405fcf8b,163.9,nan,In-Store,3fd7c9fd-7526-46cc-b5b0-2b215c89caa1,DHL,nan,In Transit
1a4a4f5c-dbd4-4149-a7e8-c8462c51fe8a,Brandy Thompson,barbara94@hotmail.com,nan,dd1cdceb-71f1-4d59-b92e-cad1e9ea4117,296.45,nan,Subscription,d4ead7fc-4eb0-4631-b1ab-22d0c732c489,FEDEX,nan,Lost
1a4cb7ea-c6da-43cd-8fb9-99735cd57174,Brian Sanchez,tatetamara@johnson.info,2023-11-11,2ed282cc-1f5a-41c4-b34e-1bb4ca00b34e,624.4,nan,Subscription,13cb6799-3abc-44d8-9b2d-bf9586cfeaab,DHL,2021-06-11,Pending
1a507387-66df-4ab8-b200-33f0dc4e3fff,Amber Rogers,carla46@gmail.com,2022-10-11,86362a1f-d3f3-4203-a81c-281458eba0fc,303.2,nan,Online,cef36082-d8ce-4737-8b3b-a86e63338d65,DHL,nan,Lost
1a5305ec-93c1-4b41-9913-8ade9a7d46ef,Marie Burke,jill40@rios.com,nan,94320918-ce05-4aee-865a-bd6fb683d140,954.77,nan,Subscription,520c2025-3c64-47d7-8ab0-c2c64ab22a3a,DHL,nan,Delivered
1a5362dc-1568-4df8-9d34-0c6e0e07e0f8,Vincent Johnson,lcordova@harris-anderson.net,nan,0ebd3556-153a-48a4-8ea3-d99984eef969,826.73,nan,Online,0e014c54-2702-4029-9b48-bbe23ebdab5e,UPS,nan,Delivered
1a545e21-32d3-4056-a7b9-a4c3cd448c52,Kim Schaefer,lanedanielle@hotmail.com,nan,bfc7d09f-98c4-4ba2-bb5a-92a3c1aa2bbf,881.39,nan,In-Store,4c97703a-f925-45a7-8949-67ad4e663464,DHL,nan,In Transit
1a57e2af-470a-4c29-b037-fc9a347de0a5,Rebecca Hughes,paul47@rush-smith.net,nan,c1cfd6c0-e45a-4fdf-a9ee-e1b66d3ef557,667.4,nan,Subscription,3b92a702-8925-4cd3-82a5-76ec5dd67853,DHL,nan,Pending
1a72a45c-0984-49c3-a5d2-779dfb0201f6,Katherine Chase,petersonrobert@perez-aguilar.com,nan,bbd55afe-ee99-4683-9741-402621d44fab,294.9,nan,Online,82202a72-c457-4258-be39-3031f4c2b705,DHL,nan,Lost
1a798269-40df-402b-a8e4-c3116a7f2473,Taylor Torres,blankenshipkyle@hotmail.com,nan,7c2b0014-a84f-4326-a76d-3e8fdc30a3d7,507.34,nan,Online,8369bf94-cc5e-4827-9f49-bb013ee81f3d,UPS,nan,Lost
1a86d533-2d8b-4d19-93dc-929ade6650d8,John Smith,clarkchristy@gmail.com,nan,197ff3ea-f568-46f0-9fd6-07a204c99287,835.9,nan,In-Store,096d606e-65f3-47ef-bb8d-57d934dab78e,UPS,2021-09-05,Delivered
1a87ddf3-4138-4694-b665-7ec236116131,Brian Casey,michelle88@reynolds.org,nan,e336e339-3f8e-42de-b8a1-4992ee504e96,618.7,nan,Subscription,161ffc88-7dcf-4829-a68a-ac1a439f27d8,DHL,nan,Delivered
1a8cc2f3-20c3-451e-a483-6b13bef26bf2,David Contreras,evansjennifer@yahoo.com,nan,18cc6154-01f3-45cd-b6eb-a1681edcefe2,318.5,nan,Subscription,6f92a38d-d4c1-4428-8007-4ca3202f996e,DHL,2022-08-08,In Transit
1a9815ff-d111-43e9-9f0d-7db1785147cb,Eric Jones,eric99@gmail.com,nan,5a03c408-27a0-4947-ac07-bf23fad46c6a,789.62,nan,Online,64ec89f2-c63c-4b4c-adee-44f9ef6a92ca,UPS,nan,Delivered
1a99cdea-829e-47c7-a7d1-a94d3b6774a2,Miss Destiny Sanchez,lmay@hotmail.com,nan,53bc8a52-8c11-4881-9bc2-16137cd4b1c4,866.1,nan,Online,c7bb9a13-0d83-472b-9939-ea5d4b2e68d5,UPS,2024-04-01,Pending
1aa4b05b-4d08-447d-8ee9-ca035702067a,Jennifer Porter,hwilliams@yahoo.com,nan,7bc0bc13-c153-4076-855e-e7c500cffa62,327.7,nan,Online,a8334a7a-7add-45ee-81d9-11d6fdfdd043,FEDEX,nan,Pending
1aa593b0-d2cb-4e6d-9dd3-8c8b604bcd5e,Joseph Brown,matthewsjoseph@gmail.com,nan,2ba850fd-d76a-4be4-b4a2-ea0cf48ff4a0,667.01,nan,In-Store,869bb48e-1786-4f7f-9273-eda51a0218b0,DHL,nan,Delivered
1ab6a87b-cecd-4333-ada7-648799c8b3f3,Patrick Herrera,banksanthony@white.com,nan,2f5e290f-1abb-4e68-acd3-17f47d758391,891.9,nan,In-Store,8a4ecf0b-227b-42e8-85b7-0acfdf18a395,DHL,nan,Delivered
1abd4d90-86bb-4f87-8706-41407459512e,Zachary Ryan,kellytanner@gmail.com,nan,f579b198-ca77-4fab-8a5f-9b28266727c4,462.0,nan,Online,a4ce921c-91ed-43d0-a4b8-20d6a361ed1a,UPS,nan,Delivered
1acf521c-841c-4a9d-bcb0-3701b9d11bd3,Steven Coleman,pwalton@wallace.biz,nan,4e461ccf-3ab4-4539-b7b5-3b767cd59055,545.8,nan,Subscription,35cfa151-2359-451b-ad8f-8e0ba7becf56,FEDEX,nan,Lost
1ad0bef9-dae9-4597-a0db-6a67c66fb995,Elizabeth Garcia,danieltimothy@calderon.net,2023-03-10,d58d8442-74d0-440b-ac49-6b6b8a67157f,28.4,nan,Online,f8ab6de8-7dc4-4bbe-bdf1-c06eb3252248,DHL,nan,Pending
1ad4686b-392c-4ca3-9538-eac96af1cf96,Holly Mccarty,dstewart@yahoo.com,nan,d7a50668-d909-4dce-ae1b-232fc4bac12a,325.2,nan,Subscription,4a27a3d1-279a-420d-939e-1a6f97a357fa,UPS,nan,Lost
1adbc715-bc70-4fb9-8292-9905dff348fa,Rhonda Bowman,clarktony@gmail.com,nan,d1002372-7a2c-428f-8aa4-a4b5ff0bb6b3,682.03,nan,Online,c15875cb-d52f-47f2-9b71-9d0eddbe729d,DHL,nan,Delivered
1add3247-bd0b-4329-a538-90e282ba2e09,David Scott,ujenkins@yahoo.com,nan,56e86517-7094-40f3-9a16-7ef01e69e07e,886.39,nan,Online,989b4331-e72e-4e68-8a7d-367e0924d3fc,FEDEX,nan,Pending
1adf061a-4f1e-4afd-8c7f-2c5a066fa699,Brenda Anderson,nicolaswhite@gmail.com,nan,4ae926d5-2e2c-4591-a3ad-76a5731e542e,348.45,nan,In-Store,fada9d78-9cf6-4f19-8586-0fae1aa8e1a9,UPS,nan,Lost
1ae3a0b9-39dd-472a-87cf-69159f9fe010,Adam Howard,michelle24@hotmail.com,2023-09-01,8abc311a-8073-4866-bd18-53205dc94cbc,307.59,nan,In-Store,f625a3fd-4e4f-4c54-867e-b83989cc5377,DHL,nan,In Transit
1ae8e892-42bc-4c8f-97b6-7a0800d21bd0,Annette Simmons,christopher82@yahoo.com,nan,091cb9f5-b033-4447-a090-e7ff420f87a9,407.49,nan,Online,f726aee9-c214-46e4-99ba-dfa7e6164e13,DHL,nan,In Transit
1ae99d37-0622-4127-a308-e077b6dc585a,Kayla Gonzalez,stephanie66@hotmail.com,2022-05-05,069ccf8f-9259-450c-b9da-96b172cbbb6f,76.3,nan,In-Store,4128ab7f-3607-4aca-9313-4910e0820920,FEDEX,nan,In Transit
1aeb8496-2b7e-494c-b901-1d7f56c7dc5c,Zachary Lynch,nholder@hotmail.com,nan,374726de-a725-4a12-8c3f-a1e0af34aef3,722.0,nan,In-Store,7781f4a0-805a-465c-b512-a88ff5875336,FEDEX,nan,Pending
1aeffbb1-0e5a-4458-b978-ae2928684dae,Dawn Clark,wtran@gmail.com,nan,c83c894a-9dd2-4dea-8b7b-e2dce75ad5b6,55.75,nan,Subscription,e0370ea1-6cc2-42a6-9829-246b599776cd,UPS,nan,In Transit
1af42f7a-73c5-4ea3-be76-ab173c1054e6,Morgan Proctor,qwilson@stone.com,2022-09-04,243f8ac8-17c4-4a06-9868-dab04aaf2c67,862.9,nan,Subscription,4e0affdd-9cb7-4abc-88bb-4b9f9a7d7154,UPS,nan,In Transit
1af8aab9-07cf-435d-8f73-cf199d6197c3,Madison Moore,ugarcia@yahoo.com,2023-01-03,573988b9-bb92-4521-8d9d-101a305e6003,97.7,nan,Online,fd252e9d-0d32-4252-b42a-4e3c157d21df,DHL,nan,Delivered
1afcfeeb-ee73-45c8-9d62-c0b1111775c1,Katie Ford,ydaniels@little.com,nan,4217c0fd-1556-47ae-9b14-05ddd3ba22d2,440.44,nan,Subscription,04289be9-a521-4b45-a328-d19839aa4d80,UPS,nan,Pending
1afd9d16-42be-497b-b678-01d7ee1d24c1,Kathryn Holt,rthompson@bauer.com,nan,23c583e5-2bdc-4100-aa4c-ce27cf8d1b30,203.28,nan,In-Store,8edf758b-6582-4b3f-95a1-33e8c92abbda,FEDEX,nan,Lost
1b00c268-0372-4985-a0e2-cc19d6854109,Thomas Dean,jose80@foster-kelly.com,nan,d27fa0f9-a45d-414e-b0b0-a3371a448860,853.38,nan,Subscription,82e54b5c-ca11-43a5-9d6f-1ef6d33ac3c2,DHL,nan,Lost
1b036c34-efe5-48b3-bbb4-d3ea096038bc,Colleen Espinoza,rperez@hotmail.com,nan,fe871b8e-46b7-4a94-8b01-8b50100c5764,41.2,nan,In-Store,b3a847c0-e7d5-4f07-95ef-4f80ce857848,FEDEX,nan,Delivered
1b125887-53fd-440d-b9c5-57b697fbb714,Amy Johnson,xlee@hotmail.com,nan,bd24cbf7-007e-4fbb-9a0b-50fa28d37a49,17.75,nan,Subscription,4714c6bf-a26a-4880-84d7-68331f87998e,UPS,nan,Lost
1b18cea4-09ba-4cdd-9f7b-9f897191b5f2,Diane Petersen DDS,zbanks@hall.net,2023-01-12,ef96e951-7b43-41a9-82d6-9c20ec2152b9,118.9,nan,Online,c2b0d401-b367-4d1d-af68-ebd10576ae87,UPS,nan,Lost
1b1b7d3f-7c70-4856-a7ef-a8c2028e5c83,Holly Palmer,usanchez@wilkinson.com,nan,13de1bd5-a108-4802-8874-1e0a55af2c70,776.4,nan,Subscription,3e66cf93-da0e-411d-940f-594cad6cbf74,UPS,2024-08-03,Lost
1b2b66ad-a00d-4478-931e-c9045eade020,Stephanie Smith,gmejia@hotmail.com,nan,9e0b6b22-dd73-41d5-998b-5b6a7febd0b5,198.34,nan,Subscription,dab31975-c29e-4073-8fc8-33cf87c62852,DHL,nan,In Transit
1b308aae-2ecb-4ccd-b2eb-77647bed3215,Jeremy Marsh,david61@yahoo.com,nan,66493c64-df35-4c02-92fe-f3dff817a24c,707.38,nan,In-Store,d85448ac-3898-4d55-b717-63e5170f6b16,UPS,nan,In Transit
1b344110-6ec8-460c-adba-85a55b1d4070,Alexander Bates,jtorres@hotmail.com,nan,ba25fba3-654a-41e5-886a-e6d3faa5ea0a,328.74,nan,Subscription,29a91595-28fb-4016-b735-eb7dd27594b8,DHL,nan,In Transit
1b34fec6-ceeb-4864-8df4-28be869aaf84,Crystal Hart,rbean@gmail.com,nan,3c8c3520-5907-4c27-8cd5-a3305ab58dfa,73.3,nan,In-Store,842a5898-a110-40ff-a036-6303f8a041d3,UPS,nan,Delivered
1b385a08-fcd6-4a26-84e0-0b32ee70b3fe,David Brown,hweber@garcia.com,nan,2d3627ba-7b6d-4b9d-96ad-54103922f57c,430.6,nan,Online,70e2f9fa-2784-4717-8884-e835ce8eb374,DHL,nan,Delivered
1b3b797e-9b7b-414b-aec6-a29bd94f570d,Michelle Jones,williamsryan@hotmail.com,nan,5c9b715a-e43f-4e1a-8a2c-35bce4c8ae7a,563.29,nan,In-Store,05d1ad02-8665-42c7-8439-9fcfb8f1d8e4,DHL,nan,In Transit
1b45012a-403d-41a0-a4d4-f74da8929989,Thomas Mayer,tyu@hotmail.com,nan,b60297ab-244d-43d0-a4f3-6072690c19c2,598.7,nan,In-Store,96f1bfd2-8060-4f29-9d84-f75561bff17f,DHL,2023-11-10,Lost
